barkod,miktar,markalar,alerjenler,eser_miktarlar,icerik_sayisi,nutriscore_notu,nova_grubu,yesil_skor_notu,palmiye_yagi_icermez,vejetaryen,vegan_durumu,enerji_kcal,yag_g,doymus_yag_g,karbonhidrat_g,seker_g,lif_g,protein_g,tuz_g,alkol_yuzde,meyve_sebze_baklagil_yuzde,birim,kategori_listesi,etiketler_listesi
3599741001898,400.0,findus,['Fish'],[],2.0,A,1.0,,True,False,no,73.0,0.5,0.5,0.5,0.5,0.5,17.0,0.25,,,g,"['Seafood', 'Fishes and their products', 'Fishes', 'Frozen foods', 'Lean fishes', 'Fish fillets', 'Frozen seafood', 'Cods', 'Frozen fishes', 'Cod fillets']","['Sustainable', 'Sustainable fishery', 'Nutriscore', 'Nutriscore Grade A', 'Sustainable Seafood MSC']"
3560071192266,500.0,carrefour,['Gluten'],['Gluten'],1.0,A,1.0,A,True,True,yes,327.0,1.8,0.2,45.0,1.1,16.0,25.0,0.13,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Legumes and their products', 'Legumes', 'Seeds', 'Legume seeds', 'Pulses', 'Lentils', 'Green lentils']","['Green Dot', 'New', 'Nutriscore', 'Nutriscore Grade A', 'fr:Origine France']"
3368953027022,830.0,u,[],"['Celery', 'Crustaceans', 'Eggs', 'Fish', 'Gluten', 'Milk', 'Molluscs', 'Mustard', 'Soybeans']",9.0,A,3.0,,True,False,no,78.0,1.3,0.4,8.7,0.7,4.9,5.4,0.71,,89.5980870045066,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Legumes and their products', 'Canned foods', 'Legumes', 'Vegetables based foods', 'Canned plant-based foods', 'Meals', 'Canned vegetables', 'Canned meals', 'fr:Légumes cuisinés', 'fr:Mogettes cuisinées']","['fr:Fruits et Légumes de France', 'Cooked in France', 'Green Dot', 'Label Rouge', 'fr:Légumes de France']"
3468570116700,6000.0,rozana,[],[],1.0,A,1.0,,True,True,yes,0.0,0.0,0.0,0.0,0.0,,0.0,0.12325,,,ml,"['Beverages and beverages preparations', 'Beverages', 'Carbonated drinks', 'Waters', 'Spring waters', 'Carbonated waters', 'Mineral waters', 'Unsweetened beverages', 'Natural mineral waters', 'Carbonated mineral waters', 'Carbonated natural mineral waters']",[]
8002580014431,150.0,parmalat zymil,[],['it:contiene-glucosio-e-galattosio'],2.0,A,,B,False,True,yes,54.0,0.0,0.0,3.5,3.5,,10.0,0.0975,,0.0,g,"['Dairies', 'Fermented foods', 'Fermented milk products', 'Desserts', 'Dairy desserts', 'Fermented dairy desserts', 'Yogurts', 'Greek-style yogurts', 'Lactose-free yogurts']",['No lactose']
5013665115397,122.0,kallø,[],"['Sesame seeds', 'Soybeans']",11.0,A,4.0,B,True,True,yes,400.0,12.032,1.0,47.0,2.0,6.0,23.97,0.0025,,156.2,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Cereals and potatoes', 'Cereals and their products', 'Puffed cereal cakes']",[]
3256220061117,500.0,u,['Gluten'],[],1.0,A,1.0,A,True,True,yes,349.0,1.8,0.4,69.0,2.1,4.2,12.0,0.0,,0.0,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Cereals and potatoes', 'Cereals and their products', 'Cereal semolinas', 'Wheat semolinas', 'Durum wheat semolinas', 'Durum wheat semolinas for couscous', 'fr:Féculents', 'fr:Semoule grains moyens']","['FSC', 'Nutriscore', 'Nutriscore Grade A']"
3564700004807,3.0,marque repère,[],[],7.0,A,4.0,A,True,,maybe,63.0,0.63,0.2,8.8,3.7,4.2,3.4,0.57,,,x,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Legumes and their products', 'Canned foods', 'Legumes', 'Vegetables based foods', 'Canned plant-based foods', 'Vegetables', 'Canned vegetables', 'Canned legumes', 'Green peas', 'Canned peas', 'Canned peas and carrots']","['fr:Fruits et Légumes de France', 'Nutriscore', 'Nutriscore Grade A', 'fr:Légumes de France']"
3564700005774,1.0,marque repère,[],[],6.0,A,3.0,B,True,True,yes,19.0,0.2,0.0,2.6,2.3,2.0,1.1,0.0,,,kg,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Vegetables based foods', 'Frozen foods', 'Meals', 'Vegetables', 'Frozen plant-based foods', 'Frozen vegetables', 'Prepared vegetables', 'Frozen plant-based foods mixes', 'Mixed vegetables', 'Frozen mixed vegetables', 'Frozen mixed vegetables for ratatouille', 'Ratatouille']","['Low or no salt', 'Green Dot', 'No added salt']"
8004690106600,500.0,la molisana,['Gluten'],[],1.0,A,,B,False,True,yes,351.0,1.0,0.3,70.0,0.0,3.0,14.0,0.02,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Cereals and potatoes', 'Cereals and their products', 'Pastas', 'Cereal pastas', 'Dry pastas', 'Durum wheat pasta', 'Farfalle', 'Dry durum wheat pasta']","['Green Dot', 'Made in Italy']"
3560070690916,400.0,carrefour,[],[],7.0,A,3.0,A,True,True,yes,32.0,0.5,0.1,4.3,1.3,3.1,1.0,0.57,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Canned foods', 'Vegetables based foods', 'Canned plant-based foods', 'Vegetables', 'Canned vegetables', 'Salsifis', 'Canned salsifis']","['Grown in France', 'Made in France', 'Nutriscore', 'Nutriscore Grade A', 'fr:Origine France']"
3083680597210,140.0,bonduelle,[],[],3.0,A,3.0,B,True,True,yes,73.0,1.4,0.2,11.0,5.1,3.0,2.7,0.28,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Vegetable-based foods and beverages', 'Canned foods', 'Cereals and potatoes', 'Vegetables based foods', 'Canned plant-based foods', 'Cereals and their products', 'Canned vegetables', 'Canned cereals', 'Canned corn', 'Canned sweet corn', ""Aliments d'origine végétale"", 'Aliments et boissons à base de végétaux', 'Aliments à base de fruits et de légumes', 'Aliments à base de plantes en conserve', 'Conserves', 'Céréales en conserve', 'Céréales et dérivés', 'Céréales et pommes de terre', 'Légumes en conserve', 'Légumes et dérivés', 'Maïs doux en conserve', 'Maïs en conserve', 'Vegetables - Prepared/Processed (Shelf Stable)']","['Vegetarian', 'Vegan', 'Point Vert']"
3596710396023,0.238,auchan,[],[],5.0,A,,B,False,True,yes,22.0,0.5,0.1,4.0,2.5,0.7,1.0,0.16,,0.0,kg,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Vegetable-based foods and beverages', 'Canned foods', 'Vegetables based foods', 'Canned plant-based foods', 'Tomatoes and their products', 'Vegetables', 'Canned tomato products', 'Canned vegetables', 'Tomatoes', 'Canned tomatoes', 'Peeled tomatoes', 'Whole peeled tomatoes in tomato juice']","['Nutriscore', 'Nutriscore Grade A', 'Triman']"
5012869542015,454.0,goodlife,[],['Gluten'],10.0,A,3.0,A,True,True,yes,207.0,10.0,0.7,14.0,3.0,12.0,7.9,1.1,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Meals', 'Meat alternatives', 'Plant-based meals', 'Vegetarian balls', 'Falafels']","['No gluten', 'Vegetarian', 'Vegan', 'No artificial colors', 'Vegetarian Society Approved', 'Vegetarian Society Approved Vegan']"
4088600258775,,aldi essentials,['Milk'],[],6.0,A,3.0,D,True,,no,82.0,1.8,1.1,4.1,4.0,0.0,12.3,0.4225,,,,"['Dairies', 'Fermented foods', 'Fermented milk products', 'Cheeses', 'Spreads', 'Salted spreads', 'Fresh cheeses', 'Cheese spreads', 'Cottage cheeses']",[]
6186000455102,1.5,kirène,[],[],16.0,A,,,False,True,yes,0.0,0.0,0.0,0.0,0.0,,0.0,,,,l,"['Beverages', 'Waters', 'Spring waters', 'Mineral waters', 'Natural mineral waters']",[]
3182349293491,500.0,terr'loire,[],[],1.0,A,1.0,A,True,True,yes,43.0,0.5,0.1,7.17,6.68,2.4,2.3,0.135,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Vegetables based foods', 'Vegetables', 'Prepared vegetables', 'Cooked vegetables', 'Beet', 'Cooked beetroots']","['No preservatives', 'Nutriscore', 'Label Rouge']"
3250392270971,500.0,saint eloi,"['Gluten', 'Nuts', 'Peanuts', 'Sesame seeds', 'fr:amandes-amygdalus-communis-l', 'fr:avoine-ou-hybrides-et-produits-a-base-de-ces-cereales', 'fr:et-produits-a-base-de-ces-cereales', 'fr:et-produits-a-base-de-ces-noix-macadamia-ternifolia', 'fr:noisettes-corylus-avellana', 'fr:noix-juglans-regia', 'fr:noix-de-cajou-et-produits-a-base-de-noix-de-cajou-anacardium-occidentale', 'fr:noix-de-pecan-et-produits-a-base-de-noix-de-pecan-carya-illinoiesis-wangenh-k-koch', 'fr:noix-du-bresil-et-produits-a-base-de-noix-du-bresil-bertholletia-excelsa', 'fr:pistaches-pistacia-vera']","['Gluten', 'Nuts', 'Peanuts', 'Sesame seeds']",1.0,A,1.0,A,True,True,yes,336.0,2.3,0.3,54.0,1.4,5.9,25.0,0.0,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Legumes and their products', 'Legumes', 'Seeds', 'Legume seeds', 'Pulses', 'Lentils', 'Decorticated lentils', 'Red lentils', 'Decorticated red lentils', 'fr:Autres produits']","['Distributor labels', 'Green Dot', 'Nutriscore', 'Nutriscore Grade A', 'fr:Sélection Intermarché']"
3770003961116,180.0,locadélice,['Soybeans'],[],14.0,A,3.0,A,True,True,yes,121.0,6.6,0.96,0.0,0.0,5.44,12.88,0.44,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Legumes and their products', 'Meat alternatives', 'Meat analogues', 'Tofu']","['No gluten', 'Organic', 'Vegetarian', 'EU Organic', 'No GMOs', 'No preservatives', 'Non-EU Agriculture', 'Source of proteins', 'Vegan', 'fr:Soja Français', 'Artisanal production', 'EU Agriculture', 'EU/non-EU Agriculture', 'FR-BIO-07', 'FR-BIO-16', 'French agriculture', 'French soy without GMOs', 'High proteins', 'Nutriscore', 'Nutriscore Grade A', 'Rich in vegetable protein', 'AB Agriculture Biologique']"
5012427141209,,baxters,[],[],22.0,A,4.0,,False,True,yes,58.0,1.9,0.3,7.2,2.5,8.4,1.7,0.64,,,,"['Canned foods', 'Meals', 'Soups', 'Canned meals', 'Canned soups']",['No gluten']
6130364000058,1.0,mansourah,[],[],1.0,A,1.0,,True,True,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,litre,"['Beverages and beverages preparations', 'Beverages', 'Waters', 'Spring waters', 'Mineral waters', 'Natural mineral waters', 'Non-carbonated natural mineral waters']",[]
8436572142695,290.0,vils,[],[],1.0,A,1.0,A,True,True,yes,21.0,0.2,0.03,3.3,2.6,,0.8,0.0,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Vegetable-based foods and beverages', 'Condiments', 'Vegetables based foods', 'Tomatoes and their products', 'Vegetables', 'Tomatoes', 'Sauces', 'Tomato sauces', 'Natural grated tomato']",[]
3580282211013,660.0,sans,[],[],3.0,A,3.0,A,True,True,yes,20.0,0.5,0.1,1.2,0.5,3.4,1.3,0.7,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Legumes and their products', 'Canned foods', 'Legumes', 'Vegetables based foods', 'Canned plant-based foods', 'Vegetables', 'Canned vegetables', 'Green beans', 'Canned legumes', 'Canned green beans']","['No preservatives', 'Triman', 'fr:Récoltés et rangés à la main']"
20881061,150.0,arla foods,['Milk'],[],14.0,A,4.0,A,True,True,no,56.0,0.2,0.1,4.6,3.9,0.0,8.9,0.1,,,g,"['Dairies', 'Fermented foods', 'Fermented milk products', 'Desserts', 'Dairy desserts', 'Fermented dairy desserts', 'Fermented dairy desserts with fruits', 'Fromages blancs - petit suisses and skyr', 'Skyrs', 'Fruit skyrs']","['Contains a source of phenylalanine', 'Green Dot', 'Nutriscore', 'Nutriscore Grade A']"
3450970154307,12.0,eco+,[],[],,A,,C,,,,140.0,9.83,2.64,0.27,0.27,0.0,12.7,0.31,,,pcs,"['Farming products', 'Eggs', 'Chicken eggs', 'Free-range chicken eggs', 'Fresh eggs', 'Medium-eggs', 'Large-eggs']","['FSC', 'FSC Mix', 'Triman']"
5060360503004,,activia,[],[],,A,,A,,,,112.0,2.0,0.545454545454545,18.1818181818182,6.66666666666667,,5.39393939393939,0.0606060606060606,,,,"['Dairies', 'Fermented foods', 'Fermented milk products', 'Desserts', 'Dairy desserts', 'Fermented dairy desserts', 'Yogurts']",[]
3270160749379,300.0,picard,['Fish'],[],1.0,A,1.0,D,True,False,no,216.0,15.0,2.3,0.0,0.0,0.0,20.0,0.1,,,g,"['Seafood', 'Fishes and their products', 'Fishes', 'Fatty fishes', 'Frozen foods', 'Salmons', 'Salmons from farming', 'Salmon steaks']","['Responsible aquaculture', 'Responsible aquaculture ASC', 'Triman']"
4056489633112,500.0,deluxe,['Gluten'],"['Gluten', 'Mustard', 'Soybeans']",1.0,A,1.0,B,True,True,yes,357.0,1.25,0.375,71.25,0.0,3.375,13.75,0.0125,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Cereals and potatoes', 'Cereals and their products', 'Pastas', 'Cereal pastas', 'Dry pastas', 'Durum wheat pasta', 'Dry durum wheat pasta', 'Linguine']",[]
3560070602681,300.0,carrefour,"['Eggs', 'Gluten']","['Celery', 'Fish', 'Milk', 'Mustard', 'Nuts', 'Soybeans']",4.0,A,1.0,,True,True,no,264.0,1.8,0.5,51.0,1.2,2.8,9.6,0.03,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Cereals and potatoes', 'Cereals and their products', 'Pastas', 'Egg pastas', 'Fresh pasta', 'Fettucini', 'fr:Fettuccini']","['Distributor labels', 'Carrefour Quality', 'Made in France', 'Nutriscore', 'Nutriscore Grade A', 'Triman']"
8009361004032,300.0,fuchs,[],"['Nuts', 'Sesame seeds', 'Soybeans']",1.0,A,1.0,B,True,True,yes,369.0,7.0,1.2,58.6,0.9,9.9,12.9,0.03,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Breakfasts', 'Cereals and potatoes', 'Cereals and their products', 'Breakfast cereals', 'Flakes', 'Cereal flakes', 'Rolled flakes', 'Rolled oats']",[]
20004415,810.0,alpenfest style,[],[],3.0,A,3.0,B,True,True,maybe,22.0,0.3,0.1,0.8,0.7,3.5,1.5,1.0,0.0,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Canned foods', 'Vegetables based foods', 'Canned plant-based foods', 'Meals', 'Pickles', 'Canned vegetables', 'Fermented vegetables', 'Sauerkrauts']","['No gluten', 'Made in Germany', 'Triman']"
3700152800059,1.0,c'est qui le patron ?!,['Gluten'],[],1.0,A,1.0,A,True,True,yes,339.0,0.7,0.2,69.0,1.9,4.3,12.0,0.01,,,kg,"['Plant-based foods and beverages', 'Plant-based foods', 'Cereals and potatoes', 'Cereals and their products', 'Flours', 'Cereal flours', 'Wheat flours', 'Common wheat flours', 'Wheat flour type 65']","['Sustainable farming', 'FSC', 'Green Dot', 'No additives', 'fr:Agriethique']"
4088600101163,1.5,four seasons,[],[],2.0,A,3.0,A,True,True,yes,164.0,4.5,0.6,26.0,0.0,3.7,3.2,0.09,,,kg,"['Plant-based foods and beverages', 'Plant-based foods', 'Cereals and potatoes', 'Frozen foods', 'Chips and fries', 'Frozen plant-based foods', 'Potatoes and their products', 'Potatoes', 'Frozen potatoes']","['Vegetarian', 'Vegan']"
3283440301389,0.21,le gaulois,[],[],1.0,A,1.0,D,True,False,no,112.0,1.8,0.2,0.0,0.0,,24.0,0.14,,,kg,"['Meats and their products', 'Meats', 'Chicken and its products', 'Poultries', 'Chickens', 'fr:Aiguillettes de poulet']","['French meat', 'Omega-3', 'French poultry']"
5400113534778,100.0,delhaize,[],[],2.0,A,,B,False,True,yes,395.0,3.3,0.9,81.2,0.7,3.8,8.3,0.2,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Cereals and potatoes', 'Cereals and their products', 'Puffed cereal cakes', 'Puffed rice cakes', 'Puffed wholegrain rice cakes']","['Organic', 'EU Organic', 'Source of fibre', 'High fibres', 'Nutriscore', 'Nutriscore Grade A', 'AB Agriculture Biologique']"
4337185369964,1.5,k-classic,[],[],28.0,A,,,False,True,yes,0.0,,,,,,,0.003725,,,l,"['Beverages and beverages preparations', 'Beverages', 'Waters', 'Spring waters', 'Mineral waters', 'Natural mineral waters']",['German Agricultural Society']
4061458240017,10.0,landfreude,['Eggs'],[],1.0,A,1.0,B,True,True,no,153.0,11.0,3.3,0.6,0.5,,13.0,0.3,,,pcs,"['Farming products', 'Eggs', 'Chicken eggs', 'Barn chicken eggs']","['Nutriscore', 'Nutriscore Grade A']"
3266191008066,,la vie claire,['Nuts'],[],3.0,A,1.0,,True,True,yes,614.0,53.0,8.0,14.0,5.3,7.4,18.0,0.1,,,,"['Plant-based foods and beverages', 'Plant-based foods', 'Spreads', 'Nuts and their products', 'Plant-based spreads', 'Oilseed purees', 'Nut butters']","['Organic', 'EU Organic', 'Non-EU Agriculture', 'EU Agriculture', 'EU/non-EU Agriculture', 'FR-BIO-01', 'Pure cocoa butter', 'AB Agriculture Biologique']"
3256224061519,200.0,u,[],"['Celery', 'Milk', 'Mustard']",18.0,A,3.0,B,True,,maybe,66.0,3.1,0.37,6.7,5.9,2.4,1.5,0.88,,89.6,g,"['Condiments', 'Sauces', 'Meal sauces', 'Tomato sauces', 'Vegetable sauces', 'Tomato sauces with vegetables', 'Groceries']","['Cooked in France', 'Green Dot', 'Made in France']"
3256226398644,500.0,u,[],"['Gluten', 'Soybeans']",2.0,A,1.0,A,True,True,yes,333.0,1.7,0.2,50.0,1.0,11.0,24.0,0.0,,100.0,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Legumes and their products', 'Legumes', 'Seeds', 'Legume seeds', 'Pulses', 'Lentils', 'Blonde lentils']","['Organic', 'EU Organic', 'Non-EU Agriculture', 'EU Agriculture', 'EU/non-EU Agriculture', 'FR-BIO-01', 'FSC', 'Packaged in France', 'AB Agriculture Biologique']"
3760045772504,250.0,u,[],[],3.0,A,,,False,True,yes,22.0,1.36,0.1,1.33,0.5,1.0,3.1,0.0,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Canned foods', 'Vegetables based foods', 'Canned plant-based foods', 'Fresh foods', 'Mushrooms and their products', 'Fresh plant-based foods', 'Mushrooms', 'Fresh vegetables', 'Canned mushrooms', 'Champignon mushrooms', 'Fresh mushrooms', 'Whole champignon mushrooms']",[]
5600244397857,360.0,iswari,[],"['Gluten', 'Nuts', 'Sesame seeds']",8.0,A,1.0,D,False,True,yes,402.0,15.0,1.8,45.8,11.5,11.4,15.2,0.04,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Breakfasts', 'Cereals and potatoes', 'Cereals and their products', 'Breakfast cereals']","['No gluten', 'Organic', 'Vegetarian', 'Non-EU Agriculture', 'Vegan', 'EU Agriculture', 'EU/non-EU Agriculture', 'The Vegan Society']"
3580288082860,,l'original,['Sulphur dioxide and sulphites'],[],7.0,A,3.0,A,True,True,yes,36.0,3.0,0.5,1.5,1.4,1.2,0.5,0.4,,,,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Meals', 'Soups', 'Vegetable soups', 'Cold soups', 'Gazpacho']",['Made in Spain']
8613040579102,33.0,,[],[],,A,1.0,,,,,,,,,,,,,,,cl,"['Beverages and beverages preparations', 'Beverages', 'Carbonated drinks', 'Waters', 'Spring waters', 'Mineral waters', 'Carbonated waters']",[]
3250392934125,670.0,bouton d'or,['Mustard'],[],13.0,A,4.0,A,True,,maybe,32.0,0.3,0.0,5.6,5.2,1.2,0.8,0.68,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Vegetable-based foods and beverages', 'Canned foods', 'Vegetables based foods', 'Canned plant-based foods', 'Pickles', 'Vegetables', 'Canned vegetables', 'Cucumbers', 'Plant-based pickles', 'Pickled vegetables', 'Small cucumbers', 'Gherkins', 'Pickled cucumbers', 'Gherkins in sweet and sour sauce', 'fr:Autres produits']","['Nutriscore', 'Nutriscore Grade A', 'Nutriscore Grade B', 'Triman']"
3038351480100,500.0,panzani,['Gluten'],"['Eggs', 'Gluten']",1.0,A,1.0,,True,True,yes,361.0,2.0,0.35,72.0,3.7,3.6,12.0,0.0,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Cereals and potatoes', 'Cereals and their products', 'Pastas', 'Cereal pastas', 'Dry pastas', 'Durum wheat pasta']","['FSC', 'FSC Mix', 'FSC C100525']"
5601312040842,120.0,continente equilíbrio,['Fish'],[],3.0,A,3.0,E,True,False,no,134.0,2.3,0.6,0.5,0.5,0.5,28.0,0.54,,,g,"['Seafood', 'Fishes and their products', 'Canned foods', 'Fishes', 'Fatty fishes', 'Canned fishes', 'Tunas', 'Canned tunas', 'Tunas in brine']","['Dolphin Safe', 'Green Dot', 'Made in Portugal', 'pt:Ecoponto amarelo']"
7613031214839,1.0,buxton,[],[],1.0,A,1.0,,True,True,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076,,0.0,l,"['Beverages and beverages preparations', 'Beverages', 'Waters', 'Spring waters', 'Mineral waters', 'Natural mineral waters']",['Typical Analysis']
3523680442092,200.0,carrefour,"['Fish', 'Gluten']","['Celery', 'Eggs', 'Milk', 'Molluscs', 'Soybeans']",20.0,A,4.0,,True,False,no,172.0,6.7,0.6,15.0,0.5,0.8,13.0,0.78,,0.00128173828125,g,"['Seafood', 'Fishes and their products', 'Fishes', 'Fish fillets', 'fr:Limande du nord', 'Common dab', 'fr:filets-de-limande']","['Sustainable', 'Sustainable fishery', 'Sustainable Seafood MSC', 'Pêche durable', 'Pêche durable MSC']"
4061458252676,0.5,quellbrunn,[],[],2.0,A,4.0,,True,True,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,l,"['Beverages and beverages preparations', 'Beverages', 'Carbonated drinks', 'Waters', 'Spring waters', 'Mineral waters', 'Carbonated waters', 'Natural mineral waters', 'Carbonated mineral waters', 'Carbonated natural mineral waters']","['German Agricultural Society', 'Gold medal of the German Agricultural Society', '2021 Gold medal of the German Agricultural Society', 'de:Aus Bayern']"
42430124,200.0,müller,['Milk'],[],14.0,A,4.0,E,True,True,no,83.0,2.7,2.0,3.9,3.5,,10.2,0.26,0.0,,g,"['Dairies', 'Desserts', 'Dairy desserts', 'Chocolate desserts', 'Sweet mousses', 'Dairy Mousses', 'Chocolate mousses']","['No gluten', 'Contains a source of phenylalanine', 'No added sugar']"
3256225722617,150.0,u,['Gluten'],['Gluten'],15.0,A,4.0,E,True,False,no,129.0,2.8,0.6,2.9,0.6,0.5,23.0,1.0,,0.0,g,"['Meats and their products', 'Meats', 'Prepared meats', 'Chicken and its products', 'Poultries', 'Chickens', 'fr:Charcuteries cuites', 'Poultry hams', 'Chicken breasts', 'Cooked chicken breast slices']","['Sustainable', 'French meat', 'Sustainable Palm Oil', 'French poultry', 'Green Dot', 'Made in France', 'Nutriscore', 'Nutriscore Grade A', 'Roundtable on Sustainable Palm Oil', 'RSPO Mass Balance', 'Transformed in France']"
3450970107464,125.0,éco+,['Fish'],[],5.0,A,3.0,E,True,False,no,155.0,8.2,2.2,2.2,0.9,0.0,18.0,0.74,,,g,"['Seafood', 'Fishes and their products', 'Canned foods', 'Fishes', 'Fatty fishes', 'Canned fishes', 'Sardines', 'Canned sardines', 'Sardines in oil', 'Sardines in sunflower oil', 'Sardines in tomato sauce']",[]
